Open;High;Low;Close;Adj Close;Volume
34231.46;34248.48;34231.46;34248.48;34248.48;7563264
34245.09;34265.48;34241.32;34257.3;34257.3;13413376
34252.7;34252.7;34248.36;34248.45;34248.45;10973184
34240.84;34250.01;34236.05;34249.15;34249.15;7535616
34193.15;34199.62;34190.06;34190.33;34190.33;198656
34188.21;34188.21;34180.59;34186.84;34186.84;732160
34283.6;34349.57;34283.6;34340.21;34340.21;33045504
34340.72;34342.76;34303.8;34320.33;34320.33;21609472
34334.83;34339.49;34334.07;34334.07;34334.07;1885184
34412.1;34494.92;34412.1;34494.92;34494.92;13172224
34483.69;34483.69;34356.38;34356.38;34356.38;155635200
34367.84;34369.47;34359.5;34359.5;34359.5;33629184
34363.76;34414.85;34363.76;34410.57;34410.57;20793344
34403.24;34409.85;34380.86;34409.85;34409.85;400384
34353.53;34395.62;34353.53;34374.62;34374.62;35842048
34361.86;34370.61;34361.86;34369.88;34369.88;2329600
34365.37;34366.16;34351.98;34351.98;34351.98;2810880
34349.07;34351.76;34343.22;34350.46;34350.46;1913344
34351.08;34394.64;34351.08;34394.64;34394.64;3981824
34426.71;34435.59;34426.54;34426.54;34426.54;8848896
34470.93;34470.93;34449.85;34450.93;34450.93;25659904
34459.58;34497.18;34459.58;34497.18;34497.18;190342656
34484.12;34484.12;34448.74;34448.74;34448.74;25405440
34468.31;34499.32;34468.31;34499.32;34499.32;25421824
34479.54;34492.55;34479.54;34490.31;34490.31;51378176
34492.02;34536.93;34492.02;34536.93;34536.93;32992256
34540.79;34552.34;34526.17;34526.17;34526.17;38007808
34535.34;34541.34;34535.34;34540.43;34540.43;46492672
34542.71;34561.56;34540.55;34561.56;34561.56;31620096
34521.29;34521.29;34486.39;34503.2;34503.2;28890112
34514.62;34524.24;34506.43;34524.24;34524.24;16509952
34526.11;34526.11;34468.43;34468.43;34468.43;26099712
34476.93;34485.82;34462.0;34465.42;34465.42;9296896
34463.1;34473.21;34463.1;34470.45;34470.45;10224640
34451.57;34456.8;34439.98;34442.96;34442.96;994304
34443.92;34443.92;34432.41;34433.71;34433.71;376832
34402.22;34409.29;34387.48;34387.48;34387.48;5808128
34385.36;34420.39;34385.36;34420.39;34420.39;20401152
34397.11;34404.51;34389.42;34389.42;34389.42;5741568
34406.71;34408.49;34389.42;34393.96;34393.96;13138944
34389.3;34407.28;34387.14;34406.85;34406.85;1093632
34396.89;34406.98;34396.89;34406.09;34406.09;9165824
34409.58;34463.14;34409.58;34463.14;34463.14;24214528
34446.23;34446.23;34433.39;34440.98;34440.98;4341760
34447.93;34461.15;34447.93;34461.15;34461.15;28454912
34461.3;34483.5;34460.07;34483.5;34483.5;123904
34522.13;34672.9;34522.13;34662.01;34662.01;122291200
34627.24;34670.63;34627.24;34670.63;34670.63;212293632
34675.7;34716.23;34675.7;34706.41;34706.41;116816896
34689.46;34741.09;34689.46;34741.09;34741.09;35533824
34736.92;34736.92;34578.54;34578.54;34578.54;82213888
34575.79;34628.64;34575.79;34628.64;34628.64;65092608
34606.19;34703.93;34606.19;34703.93;34703.93;24833024
34692.5;34718.7;34691.93;34692.82;34692.82;54837248
34698.58;34710.74;34679.47;34703.07;34703.07;22352896
34717.27;34729.61;34717.27;34720.23;34720.23;34968576
34703.2;34734.11;34690.61;34715.07;34715.07;32503808
34728.08;34743.26;34671.77;34671.77;34671.77;59133952
34699.47;34699.47;34666.85;34669.83;34669.83;27329536
34687.9;34687.9;34647.99;34647.99;34647.99;22609920
34664.77;34696.95;34652.71;34696.95;34696.95;36112384
34705.43;34705.43;34684.54;34689.25;34689.25;44766208
34679.3;34693.71;34679.3;34684.84;34684.84;12356608
34694.79;34694.79;34620.3;34620.3;34620.3;7365632
34609.65;34621.43;34609.65;34616.83;34616.83;33337344
34612.46;34612.46;34588.12;34603.82;34603.82;60221440
34609.12;34616.93;34606.79;34606.79;34606.79;13083648
34609.08;34609.08;34602.29;34603.0;34603.0;17914880
34592.67;34594.57;34577.84;34577.84;34577.84;3489792
34549.58;34595.66;34549.58;34577.05;34577.05;26510336
34580.99;34590.13;34580.99;34590.09;34590.09;4199424
34593.32;34607.11;34588.91;34604.54;34604.54;8253440
34606.4;34616.06;34594.54;34613.07;34613.07;16008192
34582.98;34594.12;34578.75;34581.23;34581.23;5489664
34608.8;34631.08;34607.21;34631.08;34631.08;5538816
34633.67;34633.67;34602.57;34614.35;34614.35;10362880
34613.26;34620.56;34612.07;34617.81;34617.81;11309056
34610.79;34610.79;34605.02;34605.02;34605.02;2178048
34605.56;34605.56;34574.51;34574.51;34574.51;9696256
34571.46;34584.05;34559.08;34584.05;34584.05;22067200
34571.82;34577.09;34570.68;34570.68;34570.68;13638656
34573.58;34609.73;34573.58;34604.56;34604.56;16177152
34604.2;34624.07;34595.92;34595.92;34595.92;8929280
34597.31;34597.31;34581.62;34581.62;34581.62;19990528
34589.35;34594.66;34587.45;34594.66;34594.66;2758656
34600.3;34615.39;34598.33;34615.39;34615.39;6378496
34619.68;34642.19;34617.19;34642.19;34642.19;6566912
34640.49;34663.93;34637.99;34661.84;34661.84;13056000
34651.7;34652.32;34634.04;34635.28;34635.28;2106368
34655.64;34655.64;34643.59;34643.59;34643.59;13157376
34642.7;34644.37;34637.95;34644.37;34644.37;2327552
34643.03;34643.03;34615.74;34615.74;34615.74;2603008
34570.98;34590.34;34570.98;34590.34;34590.34;16435200
34610.71;34631.43;34599.25;34599.25;34599.25;18624512
34572.94;34572.94;34549.58;34549.58;34549.58;13709312
34463.83;34535.97;34463.83;34535.97;34535.97;84326400
34536.42;34549.62;34536.42;34538.07;34538.07;46448640
34536.13;34552.73;34531.66;34552.73;34552.73;44049408
34549.13;34587.6;34549.13;34587.6;34587.6;24120320
34610.74;34616.18;34600.39;34608.23;34608.23;19190784
34612.87;34627.44;34611.75;34627.44;34627.44;27316224
34632.45;34652.94;34632.45;34652.94;34652.94;17947648
34646.36;34683.19;34646.36;34677.96;34677.96;9624576
34687.36;34687.52;34676.48;34676.48;34676.48;25433088
34675.16;34689.16;34664.48;34689.16;34689.16;16261120
34716.13;34724.4;34713.64;34713.64;34713.64;41937920
34721.07;34721.07;34706.42;34712.94;34712.94;31214592
34713.93;34713.93;34687.61;34688.95;34688.95;18896896
34675.61;34681.78;34643.6;34643.6;34643.6;13674496
34640.95;34649.53;34640.95;34649.53;34649.53;11669504
34650.43;34650.43;34613.57;34613.57;34613.57;12054528
34599.57;34599.57;34591.82;34591.82;34591.82;22990848
34609.63;34609.63;34593.86;34606.47;34606.47;23889920
34610.16;34610.16;34589.55;34589.55;34589.55;10049536
34579.69;34579.69;34547.15;34558.34;34558.34;8420352
34554.65;34556.07;34527.59;34527.59;34527.59;36441088
34493.64;34558.73;34493.64;34551.36;34551.36;78453760
34548.3;34548.3;34525.73;34535.77;34535.77;31846400
34531.74;34564.95;34531.74;34564.95;34564.95;19362816
34559.35;34577.85;34559.3;34577.78;34577.78;3096576
34573.51;34574.61;34554.51;34574.61;34574.61;18130944
34575.64;34575.64;34557.77;34563.0;34563.0;20442112
34557.86;34566.68;34557.05;34566.68;34566.68;2438144
34575.41;34575.41;34547.23;34547.23;34547.23;4829184
