Open;High;Low;Close;Adj Close;Volume
28556.87;28556.87;28540.04;28554.97;28554.97;24502272
28555.59;28567.53;28555.59;28557.33;28557.33;25658368
28527.84;28527.84;28480.09;28480.09;28480.09;22557696
28506.26;28506.26;28493.6;28503.62;28503.62;24353792
28496.16;28504.46;28489.09;28494.26;28494.26;6053888
28477.89;28516.08;28477.89;28512.49;28512.49;10869760
28532.53;28567.5;28532.53;28567.5;28567.5;5002240
28584.96;28584.96;28528.99;28528.99;28528.99;28576768
28564.61;28564.61;28531.62;28531.62;28531.62;17712128
28524.34;28526.67;28517.12;28526.67;28526.67;3264512
28590.3;28611.44;28574.2;28611.44;28611.44;18205696
28613.04;28689.16;28613.04;28641.06;28641.06;101790720
28639.08;28693.73;28639.08;28693.73;28693.73;125403136
28702.98;28776.95;28702.98;28770.93;28770.93;77501440
28798.23;28798.23;28747.0;28747.0;28747.0;120569856
28742.06;28788.67;28742.06;28744.65;28744.65;89164800
28742.64;28742.64;28681.13;28687.91;28687.91;63207424
28689.84;28689.84;28630.58;28630.58;28630.58;83813376
28619.83;28629.95;28600.57;28608.1;28608.1;116538368
28617.84;28658.41;28612.72;28658.41;28658.41;61406208
28665.4;28672.88;28659.94;28672.88;28672.88;23767040
28668.33;28737.64;28668.33;28737.64;28737.64;52871168
28738.87;28772.38;28738.87;28744.35;28744.35;79959040
28747.4;28747.4;28711.27;28712.71;28712.71;29415424
28706.6;28707.68;28695.74;28695.74;28695.74;48718848
28693.3;28766.16;28693.3;28766.16;28766.16;7942144
28765.21;28773.11;28722.41;28773.11;28773.11;49115136
28767.62;28774.05;28749.2;28774.05;28774.05;8368128
28788.28;28882.35;28788.28;28882.35;28882.35;217803776
28874.92;28874.92;28823.39;28848.14;28848.14;96271360
28892.47;28892.47;28764.05;28764.05;28764.05;133512192
28764.27;28764.27;28709.38;28717.26;28717.26;71487488
28697.81;28697.81;28656.7;28658.59;28658.59;67122176
28671.25;28689.94;28666.91;28681.25;28681.25;53789696
28674.34;28695.9;28662.09;28695.9;28695.9;38799360
28693.16;28705.84;28665.04;28688.31;28688.31;23188480
28664.62;28674.03;28635.1;28648.4;28648.4;48692224
28642.52;28678.64;28642.52;28670.3;28670.3;15815680
28643.35;28648.16;28643.21;28643.21;28643.21;2834432
28618.1;28618.1;28583.88;28583.88;28583.88;7255040
28562.5;28562.5;28493.61;28493.61;28493.61;48473088
28516.09;28564.33;28516.09;28534.0;28534.0;85912576
28547.06;28555.87;28538.91;28541.51;28541.51;22627328
28545.41;28560.79;28545.41;28560.79;28560.79;15543296
28610.57;28619.98;28610.57;28616.8;28616.8;35622912
28615.79;28647.02;28615.79;28647.02;28647.02;19514368
28641.95;28652.66;28641.95;28651.48;28651.48;16754688
28644.47;28656.19;28644.47;28651.51;28651.51;22038528
28654.7;28656.4;28646.92;28648.91;28648.91;20411392
28638.14;28638.14;28619.96;28619.96;28619.96;4812800
28664.91;28673.48;28659.11;28666.39;28666.39;35890176
28671.13;28703.3;28671.13;28695.9;28695.9;36194304
28688.5;28692.15;28675.72;28681.98;28681.98;12216320
28679.8;28679.8;28662.3;28668.62;28668.62;8539136
28691.4;28691.96;28681.64;28688.35;28688.35;13279232
28688.46;28702.13;28688.46;28695.19;28695.19;6176768
28721.6;28721.6;28711.29;28712.45;28712.45;6051840
28721.03;28724.39;28715.71;28724.39;28724.39;3531776
28725.57;28725.57;28716.15;28716.15;28716.15;28613632
28724.35;28757.27;28724.35;28747.69;28747.69;23112704
28766.82;28766.82;28744.24;28747.53;28747.53;35053568
28745.66;28747.51;28742.21;28742.21;28742.21;4272128
28741.71;28763.71;28741.71;28763.16;28763.16;4525056
28767.39;28767.39;28738.52;28738.52;28738.52;35594240
28747.21;28763.2;28747.21;28763.2;28763.2;9126912
28783.87;28791.5;28783.87;28787.71;28787.71;1772544
28769.03;28772.58;28769.03;28771.11;28771.11;16979968
28775.5;28775.5;28738.79;28738.79;28738.79;31384576
28737.31;28741.58;28722.99;28741.58;28741.58;38927360
28740.42;28740.47;28733.85;28737.51;28737.51;12693504
28752.99;28788.22;28752.99;28788.22;28788.22;16722944
28786.49;28836.88;28783.33;28836.88;28836.88;6224896
28847.58;28847.58;28813.72;28824.74;28824.74;140058624
28823.38;28830.39;28815.03;28815.03;28815.03;23968768
28799.24;28799.24;28721.37;28721.37;28721.37;31943680
28726.31;28726.31;28699.08;28717.39;28717.39;14424064
28734.45;28740.28;28707.25;28707.25;28707.25;40067072
28672.4;28700.67;28662.84;28700.67;28700.67;42970112
28693.97;28710.63;28693.97;28706.62;28706.62;20525056
28704.08;28704.08;28676.33;28676.33;28676.33;6090752
28690.98;28695.35;28668.45;28668.45;28668.45;17240064
28663.33;28663.33;28650.35;28653.62;28653.62;29697024
28636.99;28650.1;28636.99;28639.25;28639.25;18321408
28642.84;28659.16;28642.84;28652.97;28652.97;34011136
28655.27;28655.27;28637.9;28637.9;28637.9;2154496
28637.13;28650.67;28637.13;28650.66;28650.66;4411392
28650.83;28668.84;28640.88;28640.88;28640.88;11344896
28635.41;28635.41;28628.9;28628.9;28628.9;7640064
28657.45;28657.72;28651.84;28657.72;28657.72;6514688
28690.73;28698.22;28690.73;28691.82;28691.82;20364288
28693.69;28703.82;28691.01;28701.74;28701.74;9148416
28712.35;28712.35;28693.57;28693.57;28693.57;14817280
28700.18;28707.27;28696.98;28701.49;28701.49;415744
28698.78;28698.78;28684.53;28695.86;28695.86;22095872
28693.43;28693.43;28668.76;28668.76;28668.76;10911744
28666.4;28677.24;28666.4;28677.24;28677.24;6578176
28673.74;28679.31;28673.74;28679.31;28679.31;1431552
28663.92;28668.21;28659.7;28668.21;28668.21;7853056
28677.33;28677.33;28663.4;28663.4;28663.4;323340288
28661.53;28664.63;28657.63;28662.57;28662.57;11190272
28677.61;28695.47;28677.61;28694.38;28694.38;18671616
28711.35;28718.22;28708.87;28718.22;28718.22;18902016
28732.81;28773.45;28729.53;28773.45;28773.45;921600
28769.54;28780.01;28765.91;28780.01;28780.01;32363520
28772.65;28772.65;28743.41;28743.41;28743.41;25445376
28733.25;28733.25;28721.32;28721.32;28721.32;9013248
28701.87;28702.33;28697.59;28698.1;28698.1;898048
28689.09;28702.81;28689.09;28691.07;28691.07;9904128
28681.12;28683.81;28675.97;28677.06;28677.06;1411072
28645.44;28645.44;28624.27;28626.52;28626.52;5516288
28614.08;28615.09;28601.67;28607.02;28607.02;12782592
28618.04;28619.56;28615.49;28615.49;28615.49;1012736
28619.61;28641.81;28617.75;28639.43;28639.43;9356288
28637.94;28650.62;28637.19;28649.67;28649.67;5861376
28707.29;28751.82;28707.29;28751.82;28751.82;16445440
28757.44;28813.8;28757.44;28801.98;28801.98;45289472
28828.27;28828.27;28774.22;28801.47;28801.47;52058112
